coupon_id,discount_rate
100014890,200:5
100014899,5:1
100014908,10:5
100014910,50:10
100014919,30:1
100014921,30:1
100014936,20:1
100014937,300:50
100014949,100:5
100014953,50:5
100014975,50:5
100014978,150:10
100014986,500:50
100014990,100:10
100015007,300:50
100015009,5:1
100015020,50:1
100015021,500:20
100015029,300:30
100015040,50:30
100015041,800:100
100015054,300:5
100015076,30:1
100015078,10:5
100015094,5:1
100015114,5:1
100015138,50:5
100015149,200:20
100015168,150:20
100015174,150:5
100015175,30:1
100015177,300:50
100015179,100:10
100015189,100:5
100015195,50:10
100015197,10:5
100015203,50:1
100015207,1000:30
100015215,1000:50
100015216,100:1
100015222,10:5
100015227,200:20
100015256,20:10
100015260,150:10
100015268,5:1
100015285,20:10
100015288,200:30
100015310,30:1
100015322,300:20
100015331,30:20
100015343,50:30
100015348,200:20
100015351,30:1
100015355,100:5
100015362,50:1
100015373,100:10
100015376,5:1
100015382,150:10
100015389,100:50
100015411,100:50
100015421,50:10
100015423,50:1
100015424,10:5
100015434,5:1
100015436,800:20
100015439,30:1
100015457,10:5
100015461,50:5
100015466,50:1
100015468,5:1
100015472,300:20
100015474,800:100
100015480,30:20
100015495,100:5
100015520,5:1
100015529,10:5
100015538,150:5
100015543,300:50
100015550,50:1
100015554,10:5
100015555,150:10
100015557,50:30
100015564,10:5
100015570,50:1
100015576,20:10
100015595,200:30
100015596,50:1
100015599,50:10
100015600,200:10
100015604,100:5
100015619,30:1
100015622,100:5
100015625,200:10
100015644,50:10
100015656,30:5
100015691,10:5
100015697,1000:50
100015709,20:10
100015712,20:10
100015714,100:10
100015727,20:1
100015733,150:10
100015745,500:50
100015751,100:5
100015757,300:50
100015781,150:10
100015782,30:1
100015784,200:10
100015791,50:5
100015794,200:20
100015795,1000:50
100015797,100:20
100015802,200:20
100015806,20:10
100015811,500:50
100015812,150:10
100015824,150:5
100015828,100:5
100015841,200:10
100015844,20:10
100015852,30:1
100015857,50:20
100015867,150:10
100015872,200:30
100015890,10:5
100015901,500:50
100015908,200:10
100015928,5:1
100015930,800:50
100015932,800:30
100015937,50:5
100015954,800:100
100015971,10:1
100015988,100:10
100015990,5:1
100015994,150:10
100016005,30:20
100016006,1000:100
100016013,20:10
100016046,5:1
100016051,10:5
100016059,50:5
100016061,200:20
100016071,5:1
100016072,100:10
100016074,100:5
100016075,300:30
100016105,50:5
100016111,150:10
100016116,10:5
100016122,10:5
100016133,30:20
100016135,150:5
100016141,150:5
100016145,100:5
100016160,50:1
100016164,50:10
100016172,30:20
100016176,200:10
100016179,300:10
100016201,20:10
100016207,150:10
100016212,100:10
100016223,800:50
100016227,150:10
100016231,30:20
100016240,10:5
100016243,30:5
100016256,800:50
100016261,100:10
100016266,20:10
100016271,50:5
100016274,5:1
100016281,1000:50
100016318,150:5
100016324,10:5
100016335,100:5
100016352,100:5
100016365,10:5
100016376,50:30
100016385,50:5
100016386,100:5
100016407,150:10
100016408,50:5
100016412,100:5
100016415,500:10
100016420,300:50
100016431,200:20
100016456,30:20
100016485,30:1
100016487,150:10
100016499,10:5
100016500,50:5
100016508,200:20
100016536,10:5
100016539,150:10
100016543,50:10
100016563,500:50
100016576,150:20
100016595,50:5
100016599,50:30
100016600,1000:100
100016605,100:10
100016606,200:10
100016611,200:20
100016621,150:10
100016638,50:5
100016645,200:10
100016650,100:20
100016659,200:10
100016662,150:10
100016671,500:100
100016688,100:10
100016699,200:20
100016702,5:1
100016712,100:5
100016716,30:10
100016733,200:5
100016736,200:20
100016738,200:30
100016745,30:20
100016754,200:30
100016768,20:10
100016784,50:30
100016787,20:10
100016788,50:1
100016790,50:1
100016798,10:5
100016804,300:10
100016809,50:5
100016812,5:1
100016823,30:1
100016826,30:1
100016827,150:10
100016841,50:1
100016842,50:30
100016866,30:20
100016867,100:50
100016872,30:20
100016875,50:10
100016909,150:10
100016925,800:30
100016935,1000:500
100016937,50:1
100016938,100:1
100016946,10:5
100016956,1000:100
100016957,200:10
100016965,150:10
100016977,200:20
100016982,20:10
100016987,10:5
100016991,20:10
100016993,500:50
100016999,150:10
100017023,50:30
100017037,100:50
100017044,200:20
100017046,100:50
100017047,100:10
100017048,100:5
100017049,100:10
100017069,500:100
100017079,500:30
100017084,30:20
100017091,300:20
100017117,500:50
100017121,150:10
100017140,50:5
100017146,10:5
100017154,200:10
100017162,100:5
100017168,100:20
100017195,10:5
100017197,50:5
100017199,1000:100
100017202,1000:100
100017205,200:5
100017206,20:10
100017208,50:10
100017209,5:1
100017212,200:10
100017220,20:10
100017221,1000:100
100017236,150:5
100017249,50:1
100017266,800:50
100017275,20:10
100017317,30:5
100017318,10:5
100017320,10:5
100017327,10:5
100017337,10:5
100017342,5:1
100017366,30:1
100017373,100:10
100017380,100:5
100017382,200:10
100017396,50:5
100017399,10:1
100017400,50:5
100017421,150:10
100017424,20:10
100017427,100:5
100017431,50:5
100017432,100:5
100017450,1000:100
100017454,300:30
100017470,20:1
100017485,800:100
100017492,500:50
100017493,300:20
100017498,200:10
100017510,20:10
100017512,20:10
100017516,1000:100
100017522,50:1
100017528,50:10
100017539,200:20
100017552,50:1
100017554,50:5
100017571,100:10
100017573,150:10
100017585,20:10
100017601,300:10
100017611,200:20
100017617,100:10
100017630,200:20
100017644,150:5
100017653,200:20
100017656,200:5
100017691,50:10
100017700,500:50
100017701,500:20
100017717,10:5
100017722,50:1
100017728,20:5
100017730,150:10
100017731,50:1
100017732,30:20
100017738,150:1
100017747,200:20
100017750,150:20
100017762,30:20
100017765,20:10
100017769,1000:100
100017778,50:5
100017785,100:10
100017809,5:1
100017820,300:10
100017822,150:20
100017823,200:20
100017826,30:20
100017830,50:1
100017837,50:1
100017839,50:5
100017845,10:5
100017854,20:10
100017863,50:5
100017867,300:5
100017878,800:100
100017901,300:20
100017904,200:100
100017911,100:5
100017912,300:50
100017916,5:1
100017928,300:50
100017936,150:10
100017937,200:20
100017940,1000:100
100017942,10:5
100017945,20:10
100017946,5:1
100017950,150:10
100017951,150:10
100017963,100:5
100017965,20:10
100017977,200:5
100017979,30:10
100018002,200:20
100018005,500:100
100018007,100:10
100018038,100:10
100018043,300:30
100018048,50:1
100018072,200:10
100018076,50:1
100018084,300:10
100018088,10:1
100018091,150:10
100018098,50:1
100018101,20:10
100018106,1000:30
100018123,50:1
100018124,30:20
100018133,300:20
100018134,150:10
100018151,150:20
100018162,50:1
100018186,50:1
100018190,150:5
100018193,800:100
100018197,20:10
100018210,800:100
100018211,5:1
100018218,200:10
100018220,10:1
100018221,150:5
100018232,150:10
100018242,50:10
100018247,500:20
100018252,50:5
100018259,20:10
100018276,200:100
100018278,20:10
100018279,50:1
100018284,200:10
100018286,200:20
100018292,500:10
100018301,1000:50
100018312,50:1
100018314,100:5
100018330,100:50
100018335,5:1
100018341,50:10
100018350,300:1
100018353,100:5
100018354,200:10
100018355,300:20
100018362,5:1
100018364,50:1
100018372,50:10
100018375,200:20
100018381,10:5
100018402,100:20
100018406,300:20
100018413,200:20
100018419,150:5
100018421,150:5
100018432,10:5
100018434,10:5
100018435,300:10
100018439,300:50
100018447,1000:20
100018455,800:50
100018459,50:1
100018481,100:10
100018485,10:5
100018489,30:20
100018491,30:5
100018503,100:5
100018507,50:5
100018513,1000:100
100018516,20:10
100018521,10:1
100018530,300:5
100018531,1000:50
100018532,50:5
100018535,500:30
100018538,150:20
100018541,10:5
100018551,50:5
100018552,200:20
100018562,50:5
100018576,50:5
100018580,150:20
100018597,10:5
100018616,50:5
100018618,300:10
100018624,50:5
100018629,1000:500
100018638,500:100
100018654,20:10
100018675,300:20
100018702,20:5
100018724,100:10
100018727,100:10
100018754,200:50
100018792,150:5
100018797,500:100
100018817,200:10
100018822,300:50
100018831,100:5
100018842,500:20
100018843,50:1
100018860,300:50
100018865,30:5
100018869,50:10
100018872,30:1
100018877,200:20
100018902,30:1
100018919,200:10
100018927,500:20
100018931,30:20
100018946,100:10
100018951,150:20
100018965,200:50
100018971,150:10
100018983,300:20
100019017,1000:300
100019028,100:5
100019031,150:20
100019034,500:10
100019037,150:10
100019057,500:50
100019060,500:30
100019061,100:50
100019074,20:10
100019079,1000:500
100019085,10:5
100019095,200:100
100019117,150:50
100019120,200:10
100019126,150:10
100019129,150:10
100019135,150:5
100019145,10:5
100019150,10:5
100019155,20:10
100019174,300:50
100019176,200:30
100019178,50:5
100019203,50:10
100019215,5:1
100019216,10:1
100019226,1000:100
100019228,5:1
100019229,500:10
100019231,200:20
100019239,150:10
100019246,50:10
100019253,1000:100
100019263,200:10
100019275,300:10
100019287,150:20
100019301,50:1
100019306,50:5
100019322,150:20
100019323,50:10
100019327,100:10
100019332,100:5
100019340,1000:100
100019343,10:5
100019348,50:5
100019361,10:5
100019364,500:50
100019380,200:10
100019381,10:5
100019389,150:10
100019396,300:30
100019407,150:10
100019409,150:5
100019422,5:1
100019424,1000:30
100019438,20:10
100019441,1000:30
100019482,300:20
100019487,500:10
100019501,300:10
100019502,800:50
100019503,50:10
100019507,300:50
100019509,800:100
100019510,200:10
100019543,200:20
100019544,100:50
100019545,30:1
100019548,10:1
100019552,10:5
100019573,50:10
100019586,100:50
100019587,50:5
100019589,20:5
100019591,300:10
100019592,5:1
100019600,150:10
100019603,10:5
100019613,50:5
100019618,20:10
100019624,100:50
100019639,30:20
100019641,300:30
100019648,30:5
100019651,50:5
100019652,50:5
100019662,1000:500
100019670,150:20
100019683,150:10
100019692,50:5
100019702,150:10
100019704,300:30
100019709,100:50
100019718,100:5
100019719,300:20
100019724,300:10
100019732,1000:500
100019734,150:10
100019749,50:5
100019781,800:50
100019789,10:5
100019795,30:5
100019797,10:5
100019812,300:50
100019819,100:5
100019834,50:1
100019835,200:50
100019838,100:10
100019849,20:10
100019854,500:100
100019856,500:50
100019857,200:20
100019869,150:20
100019884,150:10
100019886,20:10
100019893,150:5
100019901,50:5
100019903,50:5
100019909,100:50
100019910,10:5
100019937,800:100
100019944,200:5
100019957,100:10
100019962,200:50
100019965,50:5
100019977,200:20
10002,50:5
100020000,200:10
100020004,50:1
100020008,300:30
100020015,200:20
100020018,500:30
100020025,100:5
100020027,30:1
100020033,150:10
100020050,300:10
100020052,30:1
100020055,5:1
100020060,300:50
100020065,800:100
100020067,30:20
100020070,10:1
100020075,10:5
100020079,5:1
100020086,10:5
100020095,200:10
100020104,500:50
100020111,50:1
100020113,200:20
100020125,10:5
100020143,20:10
100020146,150:10
100020152,30:1
100020157,50:30
100020165,300:20
100020183,100:20
100020192,10:5
100020196,10:5
100020198,200:10
100020202,10:5
100020211,30:20
100020218,5:1
100020220,50:30
100020237,10:1
100020253,1000:20
100020259,30:1
100020266,100:50
100020268,30:10
100020280,30:1
100020282,1000:50
100020285,10:5
100020292,50:5
100020312,100:5
100020324,100:5
100020325,5:1
100020331,20:10
100020336,100:10
100020338,300:20
100020341,150:10
100020351,10:5
100020355,300:50
100020364,50:1
100020371,200:20
100020373,150:10
100020378,5:1
100020387,300:50
100020393,800:50
100020414,150:10
100020416,5:1
100020421,300:10
100020422,200:20
100020423,150:10
100020432,30:1
100020434,300:20
100020449,200:20
100020469,100:10
100020471,50:5
100020475,50:10
100020488,200:20
100020489,50:10
100020493,150:10
100020531,50:20
100020574,20:10
100020578,200:10
100020580,100:10
100020593,50:1
100020615,100:5
100020632,200:10
100020652,50:5
100020657,5:1
100020664,200:100
100020672,100:5
100020673,30:10
100020700,30:20
100020709,200:20
100020724,300:30
100020725,500:10
100020728,10:5
100020729,20:10
100020738,300:20
100020741,100:20
100020778,10:5
100020779,50:5
100020792,10:5
100020808,50:1
100020814,5:1
100020819,50:1
100020844,10:5
100020846,30:20
100020853,5:1
100020859,500:5
100020874,150:10
100020878,500:50
100020899,50:5
100020902,50:5
100020914,100:5
100020929,300:20
100020933,200:10
100020934,20:10
100020944,1000:30
100020951,200:10
100020966,50:5
100020974,200:10
100020978,100:5
100020983,150:10
100021004,150:10
100021012,50:5
100021013,30:20
100021025,50:30
100021026,20:10
100021038,200:20
100021040,30:20
100021041,300:1
100021049,200:30
100021053,30:20
100021059,150:5
100021070,150:10
100021077,500:100
100021083,10:1
100021086,100:5
100021099,50:1
100021102,800:100
100021135,150:10
100021146,30:20
100021157,150:10
100021177,50:1
100021198,50:30
100021216,30:10
100021219,150:10
100021221,800:100
100021227,5:1
100021231,50:1
100021252,5:1
100021265,50:5
100021275,50:10
100021279,500:50
100021281,20:1
100021289,150:10
100021297,150:5
100021300,500:50
100021305,150:1
100021307,200:10
100021312,500:50
100021320,500:100
100021332,20:10
100021333,30:20
100021340,50:10
100021348,150:20
100021369,5:1
100021379,200:20
100021381,30:20
100021394,20:10
100021428,150:10
100021445,5:1
100021469,50:1
100021470,50:30
100021475,150:5
100021476,1000:50
100021479,150:10
100021480,50:1
100021489,200:20
100021500,200:5
100021507,30:1
100021522,150:10
100021526,300:10
100021538,30:20
100021543,30:20
100021544,10:5
100021548,50:1
100021549,30:5
100021551,50:1
100021555,500:50
100021588,100:10
100021590,200:10
100021598,20:10
100021605,30:10
100021609,30:1
100021626,50:5
100021642,100:10
100021649,100:5
100021663,300:10
100021668,30:1
100021671,300:20
100021676,300:50
100021684,500:50
100021686,10:5
100021690,5:1
100021696,10:5
100021704,50:1
100021732,100:5
100021740,50:5
100021746,20:10
100021749,30:20
100021754,300:50
100021759,50:30
100021760,150:10
100021792,300:50
100021796,50:1
100021798,300:30
100021801,150:10
100021814,150:10
100021817,50:5
100021832,200:1
100021855,10:5
100021882,1000:100
100021886,20:1
100021892,150:10
100021897,20:10
100021899,100:20
100021913,100:5
100021924,200:20
100021946,10:5
100021951,300:20
100021958,200:10
100021970,300:20
100021983,10:5
100021987,200:10
100022002,10:5
100022007,100:10
100022009,100:20
100022014,200:20
100022017,1000:50
100022021,5:1
100022036,100:5
100022043,50:1
100022046,5:1
100022049,200:50
100022050,150:5
100022055,800:100
100022061,20:1
100022066,300:20
100022091,150:10
100022097,50:5
100022114,5:1
100022117,100:5
100022123,50:1
